Company_Name,Category,M_Name,URL 
chordiafoodproducts,foodprocessing,Chordia Food,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/chordiafoodproducts/CFP
chothanifoodsltd,foodprocessing,CHOTHANI FOODS ,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/chothanifoodsltd/AMM01
chowgulesteamships,shipping,Chowgule Steam,http://www.moneycontrol.com/india/stockpricequote/shipping/chowgulesteamships/CS09
chplindustries,miscellaneous,CHPL Industries,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/chplindustries/CHP02
chromaticindia,dyespigments,Chromatic India,http://www.moneycontrol.com/india/stockpricequote/dyespigments/chromaticindia/CI31
cianagroindustriesinfrastructure,edibleoilssolventextraction,CIAN Agro Indus,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/cianagroindustriesinfrastructure/UAC
cianhealthcare,hospitalsmedicalservices,Cian Healthcare,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/cianhealthcare/CH04
cibaindia,chemicals,Ciba India,http://www.moneycontrol.com/india/stockpricequote/chemicals/cibaindia/CI40
cifcofinance,financeinvestments,CIFCO Finance,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/cifcofinance/CIF
cignititechnologies,computerssoftwaremediumsmall,Cigniti Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cignititechnologies/CI42
cilnovapetrochemicals,textilesmanmade,CIL Nova Petro,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/cilnovapetrochemicals/CIL05
cilsecurities,financeinvestments,CIL Securities,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/cilsecurities/CIL
cilsonorganics,chemicals,Cilson Organics,http://www.moneycontrol.com/india/stockpricequote/chemicals/cilsonorganics/COL
cimmco,diversified,Cimmco,http://www.moneycontrol.com/india/stockpricequote/diversified/cimmco/CB02
cindrellafinancialservices,financeleasinghirepurchase,Cindrella Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/cindrellafinancialservices/CFS02
cindrellahotels,hotels,Cindrella Hotel,http://www.moneycontrol.com/india/stockpricequote/hotels/cindrellahotels/CH
cinelineindia,mediaentertainment,Cineline India,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cinelineindia/CI38
cinemaxindia,mediaentertainment,Cinemax India,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cinemaxindia/CI46
cineradcommunications,mediaentertainment,Cinerad Comm,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cineradcommunications/CC05
cinevista,mediaentertainment,Cinevista,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cinevista/C97
centralindiapolyesters,textilesmanmade,CIPL,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/centralindiapolyesters/CIP
cipla,pharmaceuticals,Cipla,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cipla/C
circuitsystemsindia,electricals,Circuit Systems,http://www.moneycontrol.com/india/stockpricequote/electricals/circuitsystemsindia/CSI02
cistrotelelink,trading,Cistro Telelink,http://www.moneycontrol.com/india/stockpricequote/trading/cistrotelelink/CT08
citadelrealtydevelopers,constructioncontractingrealestate,Citadel Realty,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/citadelrealtydevelopers/RPP03
citiportfinancialservices,financeleasinghirepurchase,Citi Port Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/citiportfinancialservices/CPF
citizeninfoline,miscellaneous,Citizen Info,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/citizeninfoline/CI47
citizenyarns,textilesspinningcottonblended,Citizen Yarns,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/citizenyarns/CY
citurgiabiochemicals,chemicals,Citurgia Bioche,http://www.moneycontrol.com/india/stockpricequote/chemicals/citurgiabiochemicals/CB03
cityliftsindia,electricequipment,City Lifts Indi,http://www.moneycontrol.com/india/stockpricequote/electricequipment/cityliftsindia/CLI
cityonlineservices,computerssoftwaremediumsmall,City Online,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cityonlineservices/COS
citypulsemultiplex,mediaentertainment,City Pulse Mult,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/citypulsemultiplex/CPM01
cityunionbank,banksprivatesector,City Union Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/cityunionbank/CUB
cityman,textilesreadymadeapparels,Cityman,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/cityman/C01
cjgelatineproducts,chemicals,CJ Gelatine,http://www.moneycontrol.com/india/stockpricequote/chemicals/cjgelatineproducts/CJG
ckpleisure,hotels,CKP,http://www.moneycontrol.com/india/stockpricequote/hotels/ckpleisure/CL09
ckpproducts,foodprocessing,CKP Products,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/ckpproducts/CP13
cleducate,miscellaneous,CL Educate,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/cleducate/CE09
clariantchemicalsindia,dyespigments,Clariant Chem,http://www.moneycontrol.com/india/stockpricequote/dyespigments/clariantchemicalsindia/CCI08
clariantindia,dyespigments,Clariant India,http://www.moneycontrol.com/india/stockpricequote/dyespigments/clariantindia/CI20
clarislifesciences,pharmaceuticals,Claris Life,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/clarislifesciences/CL02
clarisisorganics,chemicals,Clarisis Organi,http://www.moneycontrol.com/india/stockpricequote/chemicals/clarisisorganics/CO01
clarityfinancialservices,financeinvestments,Clarity FinServ,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/clarityfinancialservices/CFS04
claroindia,chemicals,Claro India,http://www.moneycontrol.com/india/stockpricequote/chemicals/claroindia/CI13
classicboitechexport,miscellaneous,Classic Bio,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/classicboitechexport/CBE
classicdiamondsindia,diamondcuttingjewellerypreciousmetals,Classic Diamond,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/classicdiamondsindia/CDI
classicelectricals,trading,Classic Elec,http://www.moneycontrol.com/india/stockpricequote/trading/classicelectricals/CE9
classicfilaments,miscellaneous,Classic Filamen,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/classicfilaments/CF11
classicglobalfinancecapital,financegeneral,Classic Global,http://www.moneycontrol.com/india/stockpricequote/financegeneral/classicglobalfinancecapital/CGF
classicglobesecurities,financeinvestments,Classic GlobeSe,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/classicglobesecurities/CGS
classicleasingfinance,financeleasinghirepurchase,Classic Leasing,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/classicleasingfinance/CLF
classicmushrooms,foodprocessing,Classic Mushroo,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/classicmushrooms/CML02
classicpressinternational,printingstationery,Classic Press,http://www.moneycontrol.com/india/stockpricequote/printingstationery/classicpressinternational/CPI03
clcglobal,detergents,CLC Global,http://www.moneycontrol.com/india/stockpricequote/detergents/clcglobal/CLC01
clioinfotech,financeinvestments,Clio Infotech,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/clioinfotech/CI43
clutchauto,autoancillaries,Clutch Auto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/clutchauto/CA02
chandnimachines,miscellaneous,CM,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/chandnimachines/CHAND54262
cmc,computershardware,CMC,http://www.moneycontrol.com/india/stockpricequote/computershardware/cmc/CMC
cmi,cablestelephone,CMI,http://www.moneycontrol.com/india/stockpricequote/cablestelephone/cmi/CMI
cmifpe,engineeringheavy,CMI FPE,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/cmifpe/CMI02
cmminfraprojects,miscellaneous,CMM Infraprojec,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/cmminfraprojects/CI23
cmscomputers,computerssoftwaremediumsmall,CMS Computers,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cmscomputers/CMS02
cmsinfotech,financeinvestments,CMS Infotech,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/cmsinfotech/CMS01
cniresearch,mediaentertainment,CNI Research,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cniresearch/CNI
coalindia,miningminerals,Coal India,http://www.moneycontrol.com/india/stockpricequote/miningminerals/coalindia/CI11
coastaltrawlers,aquaculture,Coastal Corp,http://www.moneycontrol.com/india/stockpricequote/aquaculture/coastaltrawlers/CTL
coastalpapers,paper,Coastal Papers,http://www.moneycontrol.com/india/stockpricequote/paper/coastalpapers/CP05
coastalroadways,transportlogistics,Coastal Roadway,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/coastalroadways/CR01
cochinrefineriesbalmerlawrie,petrochemicals,Cochin Balmer,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/cochinrefineriesbalmerlawrie/CRB
cochinmalabar,rubber,Cochin Malabar,http://www.moneycontrol.com/india/stockpricequote/rubber/cochinmalabar/CM01
cochinmineralsrutile,chemicals,Cochin Minerals,http://www.moneycontrol.com/india/stockpricequote/chemicals/cochinmineralsrutile/CMR
cochinshipyard,miscellaneous,Cochin Shipyard,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/cochinshipyard/CS
codurasexports,foodprocessing,Coduras Exports,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/codurasexports/CE04
coffeedayenterprises,foodprocessing,Coffee Day,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/coffeedayenterprises/CDE
coimbatorelakshmiinvestmentfinance,financeleasinghirepurchase,Coimbatore Laks,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/coimbatorelakshmiinvestmentfinance/CLI01
coimbatorepopularspinningmill,textilesspinningcottonblended,Coimbatore Pop,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/coimbatorepopularspinningmill/CPS
colgatepalmoliveindia,personalcare,Colgate,http://www.moneycontrol.com/india/stockpricequote/personalcare/colgatepalmoliveindia/CPI
colinzlaboratories,pharmaceuticals,Colinz Labs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/colinzlaboratories/CL01
colorchipsnewmedia,mediaentertainment,Colorchips New ,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/colorchipsnewmedia/ME17
cometglass,glassglassproducts,Comet Glass Ltd,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/cometglass/CGL
comfortinfotech,financegeneral,Comfort,http://www.moneycontrol.com/india/stockpricequote/financegeneral/comfortinfotech/CI32
comfortcommotrade,financegeneral,Comfort Comm,http://www.moneycontrol.com/india/stockpricequote/financegeneral/comfortcommotrade/CC
comfortfincap,financegeneral,Comfort Fincap,http://www.moneycontrol.com/india/stockpricequote/financegeneral/comfortfincap/CF10
commercialengineersbodybuildersco,engineering,Commercial Eng,http://www.moneycontrol.com/india/stockpricequote/engineering/commercialengineersbodybuildersco/CEB
commercialsynbags,packaging,Commercial Syn ,http://www.moneycontrol.com/india/stockpricequote/packaging/commercialsynbags/CSB01
commextechnology,computerssoftwaremediumsmall,Commex Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/commextechnology/ITP02
compactdisc,consumergoodselectronic,Compact Disc,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/compactdisc/CD04
competentautomobilescompany,trading,Competent Auto,http://www.moneycontrol.com/india/stockpricequote/trading/competentautomobilescompany/CAC
compuageinfocom,computershardware,Compuage Info,http://www.moneycontrol.com/india/stockpricequote/computershardware/compuageinfocom/CI29
compucomsoftware,computerssoftwaremediumsmall,Compucom Soft,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/compucomsoftware/CS14
compudynewinfosys,computerssoftwaremediumsmall,Compudyne,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/compudynewinfosys/CW
compulinksystems,computerssoftwaremediumsmall,Compulink,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/compulinksystems/CS19
computechinternational,computerssoftwaremediumsmall,Computech Inter,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/computechinternational/CI15
computerpointindia,computershardware,Computer Point,http://www.moneycontrol.com/india/stockpricequote/computershardware/computerpointindia/CPI04
computerpowerindia,computerssoftwaremediumsmall,Computer Power,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/computerpowerindia/CPI06
computerskill,printingstationery,Computerskill,http://www.moneycontrol.com/india/stockpricequote/printingstationery/computerskill/C11
conartengineers,constructioncontractingcivil,Conart Engineer,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/conartengineers/CE05
concertcapital,financeinvestments,Concert Capital,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/concertcapital/CC07
concertspicesexports,foodprocessing,Concert Spices ,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/concertspicesexports/CSE01
concorddrugs,pharmaceuticals,Concord Drugs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/concorddrugs/CD05
concretecredit,financeinvestments,Concrete Credit,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/concretecredit/CC29
concurrentindiainfrastructure,computerssoftwaremediumsmall,Concurrent,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/concurrentindiainfrastructure/KS17
condequipeng,engineering,Condequip,http://www.moneycontrol.com/india/stockpricequote/engineering/condequipeng/CE07
confidencefinancetrading,financeinvestments,Confidence Fin,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/confidencefinancetrading/CTC02
confidencefuturisticenergetech,engineeringheavy,Confidence Futu,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/confidencefuturisticenergetech/GIR
confidencepetroleum,miscellaneous,ConfidencePetro,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/confidencepetroleum/CP10
confroagro,foodprocessing,Confro Agro,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/confroagro/CA06
consecutiveinvestmenttradingcompany,financeinvestments,Consecutive Inv,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/consecutiveinvestmenttradingcompany/CIT01
consolidatedcontainers,packaging,Consol Containe,http://www.moneycontrol.com/india/stockpricequote/packaging/consolidatedcontainers/CC08
consolidatedfibreschemicals,textilesmanmade,Consol Fibres,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/consolidatedfibreschemicals/CFC02
consolidatedfinvestholdings,financegeneral,Consol Finvest,http://www.moneycontrol.com/india/stockpricequote/financegeneral/consolidatedfinvestholdings/CFH01
